archive,publication_title,publication_id,search_date,page,href,search_terms
newspapers_com,Richmond Dispatch,1721,1880-12-30,Page 2,http://www.newspapers.com/image/79902902/?terms=lynching,lynching
newspapers_com,The Austin Weekly Statesman,1715,1880-12-30,Page 3,http://www.newspapers.com/image/86487506/?terms=lynching,lynching
newspapers_com,Reading Times,1325,1880-12-30,Page 1,http://www.newspapers.com/image/45429672/?terms=lynching,lynching
newspapers_com,Pittsburgh Daily Post,3516,1880-12-30,Page 1,http://www.newspapers.com/image/86362334/?terms=lynching,lynching
newspapers_com,Keowee Courier,3246,1880-12-30,Page 1,http://www.newspapers.com/image/73799575/?terms=lynching,lynching
newspapers_com,The Evening Gazette,567,1880-12-30,Page 1,http://www.newspapers.com/image/11770255/?terms=lynching,lynching
newspapers_com,Carolina Watchman,2178,1880-12-30,Page 2,http://www.newspapers.com/image/58271041/?terms=lynching,lynching
newspapers_com,The Great Bend Weekly Tribune,3594,1880-12-31,Page 2,http://www.newspapers.com/image/95233691/?terms=lynching,lynching
newspapers_com,Harrisburg Telegraph,1227,1880-12-31,Page 1,http://www.newspapers.com/image/44051090/?terms=lynching,lynching
newspapers_com,The Weekly Star,2040,1880-12-31,Page 3,http://www.newspapers.com/image/54318936/?terms=lynching,lynching
newspapers_com,The Courier-Journal,845,1880-12-31,Page 2,http://www.newspapers.com/image/34252313/?terms=lynching,lynching
newspapers_com,The Indianapolis News,919,1880-12-31,Page 2,http://www.newspapers.com/image/34980279/?terms=lynching,lynching
newspapers_com,Harrisburg Daily Independent,3164,1880-12-31,Page 1,http://www.newspapers.com/image/71434435/?terms=lynching,lynching
