archive,publication_title,publication_id,search_date,page,href,search_terms
newspaperarchive,Bradford Era,us/pennsylvania/bradford/bradford-era,1880-04-02,2,http://access.newspaperarchive.com/us/pennsylvania/bradford/bradford-era/1880/04-02/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=2&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Janesville Gazette,us/wisconsin/janesville/janesville-gazette,1880-04-05,4,http://access.newspaperarchive.com/us/wisconsin/janesville/janesville-gazette/1880/04-05/page-4?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=5&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Boston Post,us/massachusetts/boston/boston-post,1880-04-06,2,http://access.newspaperarchive.com/us/massachusetts/boston/boston-post/1880/04-06/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=6&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Atchison Globe,us/kansas/atchison/atchison-globe,1880-04-08,,http://access.newspaperarchive.com/us/kansas/atchison/atchison-globe/1880/04-08?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=8&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Canal Dover Dover Weekly Argus,us/ohio/canal-dover/canal-dover-dover-weekly-argus,1880-04-09,4,http://access.newspaperarchive.com/us/ohio/canal-dover/canal-dover-dover-weekly-argus/1880/04-09/page-4?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=9&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Canal Dover Dover Weekly Argus,us/ohio/canal-dover/canal-dover-dover-weekly-argus,1880-04-09,3,http://access.newspaperarchive.com/us/ohio/canal-dover/canal-dover-dover-weekly-argus/1880/04-09/page-3?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=9&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Steubenville Weekly Herald,us/ohio/steubenville/steubenville-weekly-herald,1880-04-09,,http://access.newspaperarchive.com/us/ohio/steubenville/steubenville-weekly-herald/1880/04-09?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=9&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Bradford Era,us/pennsylvania/bradford/bradford-era,1880-04-14,2,http://access.newspaperarchive.com/us/pennsylvania/bradford/bradford-era/1880/04-14/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=14&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Lebanon Weekly Pioneer,us/indiana/lebanon/lebanon-weekly-pioneer,1880-04-15,,http://access.newspaperarchive.com/us/indiana/lebanon/lebanon-weekly-pioneer/1880/04-15?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=15&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Janesville Gazette,us/wisconsin/janesville/janesville-gazette,1880-04-16,3,http://access.newspaperarchive.com/us/wisconsin/janesville/janesville-gazette/1880/04-16/page-3?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=16&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Denton Journal,us/maryland/denton/denton-journal,1880-04-17,2,http://access.newspaperarchive.com/us/maryland/denton/denton-journal/1880/04-17/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=17&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Postville Review,us/iowa/postville/postville-review,1880-04-17,,http://access.newspaperarchive.com/us/iowa/postville/postville-review/1880/04-17?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=17&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Petersburg Index Appeal,us/virginia/petersburg/petersburg-index-appeal,1880-04-19,2,http://access.newspaperarchive.com/us/virginia/petersburg/petersburg-index-appeal/1880/04-19/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=19&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Galveston Daily News,us/texas/galveston/galveston-daily-news,1880-04-20,2,http://access.newspaperarchive.com/us/texas/galveston/galveston-daily-news/1880/04-20/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=20&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Galveston Daily News,us/texas/galveston/galveston-daily-news,1880-04-20,,http://access.newspaperarchive.com/us/texas/galveston/galveston-daily-news/1880/04-20?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=20&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Chester Daily Times,us/pennsylvania/chester/chester-daily-times,1880-04-21,5,http://access.newspaperarchive.com/us/pennsylvania/chester/chester-daily-times/1880/04-21/page-5?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Petersburg Index Appeal,us/virginia/petersburg/petersburg-index-appeal,1880-04-21,,http://access.newspaperarchive.com/us/virginia/petersburg/petersburg-index-appeal/1880/04-21?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Chester Daily Times,us/pennsylvania/chester/chester-daily-times,1880-04-21,,http://access.newspaperarchive.com/us/pennsylvania/chester/chester-daily-times/1880/04-21?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Boston Post,us/massachusetts/boston/boston-post,1880-04-21,2,http://access.newspaperarchive.com/us/massachusetts/boston/boston-post/1880/04-21/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Cumberland Times,us/maryland/cumberland/cumberland-times,1880-04-21,2,http://access.newspaperarchive.com/us/maryland/cumberland/cumberland-times/1880/04-21/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Petersburg Index Appeal,us/virginia/petersburg/petersburg-index-appeal,1880-04-21,4,http://access.newspaperarchive.com/us/virginia/petersburg/petersburg-index-appeal/1880/04-21/page-4?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Galveston Daily News,us/texas/galveston/galveston-daily-news,1880-04-21,2,http://access.newspaperarchive.com/us/texas/galveston/galveston-daily-news/1880/04-21/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Bangor Daily Whig And Courier,us/maine/bangor/bangor-daily-whig-and-courier,1880-04-21,3,http://access.newspaperarchive.com/us/maine/bangor/bangor-daily-whig-and-courier/1880/04-21/page-3?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Milwaukee Daily News,us/wisconsin/milwaukee/milwaukee-daily-news,1880-04-21,,http://access.newspaperarchive.com/us/wisconsin/milwaukee/milwaukee-daily-news/1880/04-21?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Petersburg Index Appeal,us/virginia/petersburg/petersburg-index-appeal,1880-04-22,,http://access.newspaperarchive.com/us/virginia/petersburg/petersburg-index-appeal/1880/04-22?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=22&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Logansport Journal,us/indiana/logansport/logansport-journal,1880-04-22,10,http://access.newspaperarchive.com/us/indiana/logansport/logansport-journal/1880/04-22/page-10?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=22&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Syracuse Standard,us/new-york/syracuse/syracuse-standard,1880-04-22,,http://access.newspaperarchive.com/us/new-york/syracuse/syracuse-standard/1880/04-22?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=22&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Atchison Globe,us/kansas/atchison/atchison-globe,1880-04-24,8,http://access.newspaperarchive.com/us/kansas/atchison/atchison-globe/1880/04-24/page-8?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=24&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Logansport Weekly Journal,us/indiana/logansport/logansport-weekly-journal,1880-04-24,8,http://access.newspaperarchive.com/us/indiana/logansport/logansport-weekly-journal/1880/04-24/page-8?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=24&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Ackley Enterprise,us/iowa/ackley/ackley-enterprise,1880-04-24,2,http://access.newspaperarchive.com/us/iowa/ackley/ackley-enterprise/1880/04-24/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=24&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Atchison Globe,us/kansas/atchison/atchison-globe,1880-04-24,4,http://access.newspaperarchive.com/us/kansas/atchison/atchison-globe/1880/04-24/page-4?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=24&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Greencastle Dollar Press,us/indiana/greencastle/greencastle-dollar-press,1880-04-28,,http://access.newspaperarchive.com/us/indiana/greencastle/greencastle-dollar-press/1880/04-28?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=28&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Algona Upper Des Moines,us/iowa/algona/algona-upper-des-moines,1880-04-28,6,http://access.newspaperarchive.com/us/iowa/algona/algona-upper-des-moines/1880/04-28/page-6?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=28&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Chester Daily Times,us/pennsylvania/chester/chester-daily-times,1880-04-28,,http://access.newspaperarchive.com/us/pennsylvania/chester/chester-daily-times/1880/04-28?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=28&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Burlington Daily Hawk Eye,us/iowa/burlington/burlington-daily-hawk-eye-burlington-iowa,1880-04-29,5,http://access.newspaperarchive.com/us/iowa/burlington/burlington-daily-hawk-eye-burlington-iowa/1880/04-29/page-5?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=29&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Jeffersonville National Democrat,us/indiana/jeffersonville/jeffersonville-national-democrat,1880-04-29,5,http://access.newspaperarchive.com/us/indiana/jeffersonville/jeffersonville-national-democrat/1880/04-29/page-5?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=29&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Petersburg Index Appeal,us/virginia/petersburg/petersburg-index-appeal,1880-04-29,,http://access.newspaperarchive.com/us/virginia/petersburg/petersburg-index-appeal/1880/04-29?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=29&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Angelica Allegany County Advocate,us/new-york/angelica/angelica-allegany-county-advocate,1880-04-30,4,http://access.newspaperarchive.com/us/new-york/angelica/angelica-allegany-county-advocate/1880/04-30/page-4?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=30&pm=4&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Dubuque Herald,us/iowa/dubuque/dubuque-herald,1880-05-02,,http://access.newspaperarchive.com/us/iowa/dubuque/dubuque-herald/1880/05-02?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=2&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Boston Post,us/massachusetts/boston/boston-post,1880-05-03,2,http://access.newspaperarchive.com/us/massachusetts/boston/boston-post/1880/05-03/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=3&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Newport Daily News,us/rhode-island/newport/newport-daily-news,1880-05-03,,http://access.newspaperarchive.com/us/rhode-island/newport/newport-daily-news/1880/05-03?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=3&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,New Brunswick Daily Times,us/new-jersey/new-brunswick/new-brunswick-daily-times,1880-05-03,2,http://access.newspaperarchive.com/us/new-jersey/new-brunswick/new-brunswick-daily-times/1880/05-03/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=3&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Galveston Daily News,us/texas/galveston/galveston-daily-news,1880-05-05,,http://access.newspaperarchive.com/us/texas/galveston/galveston-daily-news/1880/05-05?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=5&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Burlington Weekly Hawk Eye,us/iowa/burlington/burlington-weekly-hawk-eye,1880-05-06,15,http://access.newspaperarchive.com/us/iowa/burlington/burlington-weekly-hawk-eye/1880/05-06/page-15?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=6&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Delphi Weekly Times,us/indiana/delphi/delphi-weekly-times,1880-05-07,,http://access.newspaperarchive.com/us/indiana/delphi/delphi-weekly-times/1880/05-07?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=7&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Daily Nevada State Journal,us/nevada/reno/daily-nevada-state-journal,1880-05-07,2,http://access.newspaperarchive.com/us/nevada/reno/daily-nevada-state-journal/1880/05-07/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=7&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Indianapolis Journal Of Freedom And Right,us/indiana/indianapolis/indianapolis-journal-of-freedom-and-right,1880-05-07,6,http://access.newspaperarchive.com/us/indiana/indianapolis/indianapolis-journal-of-freedom-and-right/1880/05-07/page-6?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=7&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Steubenville Weekly Herald,us/ohio/steubenville/steubenville-weekly-herald,1880-05-07,4,http://access.newspaperarchive.com/us/ohio/steubenville/steubenville-weekly-herald/1880/05-07/page-4?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=7&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Nevada State Journal,us/nevada/reno/nevada-state-journal,1880-05-07,3,http://access.newspaperarchive.com/us/nevada/reno/nevada-state-journal/1880/05-07/page-3?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=7&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Boston Post,us/massachusetts/boston/boston-post,1880-05-08,,http://access.newspaperarchive.com/us/massachusetts/boston/boston-post/1880/05-08?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=8&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Lowell Sun,us/massachusetts/lowell/lowell-sun,1880-05-08,3,http://access.newspaperarchive.com/us/massachusetts/lowell/lowell-sun/1880/05-08/page-3?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=8&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Owensville Wekly Echo,us/indiana/owensville/owensville-wekly-echo,1880-05-08,,http://access.newspaperarchive.com/us/indiana/owensville/owensville-wekly-echo/1880/05-08?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=8&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Boston Post,us/massachusetts/boston/boston-post,1880-05-11,2,http://access.newspaperarchive.com/us/massachusetts/boston/boston-post/1880/05-11/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=11&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Galveston Daily News,us/texas/galveston/galveston-daily-news,1880-05-11,3,http://access.newspaperarchive.com/us/texas/galveston/galveston-daily-news/1880/05-11/page-3?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=11&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Galveston Daily News,us/texas/galveston/galveston-daily-news,1880-05-12,3,http://access.newspaperarchive.com/us/texas/galveston/galveston-daily-news/1880/05-12/page-3?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=12&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Galveston Daily News,us/texas/galveston/galveston-daily-news,1880-05-12,4,http://access.newspaperarchive.com/us/texas/galveston/galveston-daily-news/1880/05-12/page-4?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=12&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Nevada State Journal,us/nevada/reno/nevada-state-journal,1880-05-12,2,http://access.newspaperarchive.com/us/nevada/reno/nevada-state-journal/1880/05-12/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=12&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Decatur Daily Republican,us/illinois/decatur/decatur-daily-republican,1880-05-14,2,http://access.newspaperarchive.com/us/illinois/decatur/decatur-daily-republican/1880/05-14/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=14&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Boston Post,us/massachusetts/boston/boston-post,1880-05-14,,http://access.newspaperarchive.com/us/massachusetts/boston/boston-post/1880/05-14?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=14&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Indianapolis Journal,us/indiana/indianapolis/indianapolis-journal,1880-05-16,3,http://access.newspaperarchive.com/us/indiana/indianapolis/indianapolis-journal/1880/05-16/page-3?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=16&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Oshkosh Daily Northwestern,us/wisconsin/oshkosh/oshkosh-daily-northwestern,1880-05-19,,http://access.newspaperarchive.com/us/wisconsin/oshkosh/oshkosh-daily-northwestern/1880/05-19?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=19&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Madison Weekly Herald,us/indiana/madison/madison-weekly-herald,1880-05-19,3,http://access.newspaperarchive.com/us/indiana/madison/madison-weekly-herald/1880/05-19/page-3?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=19&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Belleville Telescope,us/kansas/belleville/belleville-telescope,1880-05-20,,http://access.newspaperarchive.com/us/kansas/belleville/belleville-telescope/1880/05-20?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=20&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Titusville Herald,us/pennsylvania/titusville/titusville-herald,1880-05-21,,http://access.newspaperarchive.com/us/pennsylvania/titusville/titusville-herald/1880/05-21?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Reno Evening Gazette,us/nevada/reno/reno-evening-gazette,1880-05-21,2,http://access.newspaperarchive.com/us/nevada/reno/reno-evening-gazette/1880/05-21/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Logansport Journal,us/indiana/logansport/logansport-journal,1880-05-21,,http://access.newspaperarchive.com/us/indiana/logansport/logansport-journal/1880/05-21?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Decatur Daily Republican,us/illinois/decatur/decatur-daily-republican,1880-05-21,2,http://access.newspaperarchive.com/us/illinois/decatur/decatur-daily-republican/1880/05-21/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Burlington Daily Hawk Eye,us/iowa/burlington/burlington-daily-hawk-eye-burlington-iowa,1880-05-21,5,http://access.newspaperarchive.com/us/iowa/burlington/burlington-daily-hawk-eye-burlington-iowa/1880/05-21/page-5?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Boston Post,us/massachusetts/boston/boston-post,1880-05-21,3,http://access.newspaperarchive.com/us/massachusetts/boston/boston-post/1880/05-21/page-3?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Dubuque Herald,us/iowa/dubuque/dubuque-herald,1880-05-21,,http://access.newspaperarchive.com/us/iowa/dubuque/dubuque-herald/1880/05-21?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=21&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Dubuque Herald,us/iowa/dubuque/dubuque-herald,1880-05-23,5,http://access.newspaperarchive.com/us/iowa/dubuque/dubuque-herald/1880/05-23/page-5?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=23&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Boston Post,us/massachusetts/boston/boston-post,1880-05-25,2,http://access.newspaperarchive.com/us/massachusetts/boston/boston-post/1880/05-25/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=25&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Indianapolis Journal,us/indiana/indianapolis/indianapolis-journal,1880-05-25,2,http://access.newspaperarchive.com/us/indiana/indianapolis/indianapolis-journal/1880/05-25/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=25&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Boston Post,us/massachusetts/boston/boston-post,1880-05-25,,http://access.newspaperarchive.com/us/massachusetts/boston/boston-post/1880/05-25?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=25&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Bloomington Daily Leader,us/illinois/bloomington/bloomington-daily-leader,1880-05-25,5,http://access.newspaperarchive.com/us/illinois/bloomington/bloomington-daily-leader/1880/05-25/page-5?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=25&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Burlington Daily Hawk Eye,us/iowa/burlington/burlington-daily-hawk-eye-burlington-iowa,1880-05-25,8,http://access.newspaperarchive.com/us/iowa/burlington/burlington-daily-hawk-eye-burlington-iowa/1880/05-25/page-8?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=25&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Dubuque Herald,us/iowa/dubuque/dubuque-herald,1880-05-25,,http://access.newspaperarchive.com/us/iowa/dubuque/dubuque-herald/1880/05-25?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=25&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Algona Upper Des Moines,us/iowa/algona/algona-upper-des-moines,1880-05-26,2,http://access.newspaperarchive.com/us/iowa/algona/algona-upper-des-moines/1880/05-26/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=26&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Atlantic Telegraph,us/iowa/atlantic/atlantic-telegraph,1880-05-26,,http://access.newspaperarchive.com/us/iowa/atlantic/atlantic-telegraph/1880/05-26?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=26&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Salt Lake Daily Tribune,us/utah/salt-lake-city/salt-lake-daily-tribune,1880-05-26,,http://access.newspaperarchive.com/us/utah/salt-lake-city/salt-lake-daily-tribune/1880/05-26?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=26&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Indianapolis Journal,us/indiana/indianapolis/indianapolis-journal,1880-05-27,,http://access.newspaperarchive.com/us/indiana/indianapolis/indianapolis-journal/1880/05-27?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=27&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Shelbyville Daily Evening Democrat,us/indiana/shelbyville/shelbyville-daily-evening-democrat,1880-05-27,4,http://access.newspaperarchive.com/us/indiana/shelbyville/shelbyville-daily-evening-democrat/1880/05-27/page-4?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=27&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Elyria Republican,us/ohio/elyria/elyria-republican,1880-05-27,8,http://access.newspaperarchive.com/us/ohio/elyria/elyria-republican/1880/05-27/page-8?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=27&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Atchison Globe,us/kansas/atchison/atchison-globe,1880-05-27,4,http://access.newspaperarchive.com/us/kansas/atchison/atchison-globe/1880/05-27/page-4?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=27&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,New Albany Ledger Standard,us/indiana/new-albany/new-albany-ledger-standard,1880-05-27,,http://access.newspaperarchive.com/us/indiana/new-albany/new-albany-ledger-standard/1880/05-27?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=27&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Ames Intelligencer,us/iowa/ames/ames-intelligencer,1880-05-28,,http://access.newspaperarchive.com/us/iowa/ames/ames-intelligencer/1880/05-28?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=28&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Reno Evening Gazette,us/nevada/reno/reno-evening-gazette,1880-05-28,3,http://access.newspaperarchive.com/us/nevada/reno/reno-evening-gazette/1880/05-28/page-3?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=28&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Daily Kennebec Journal,us/maine/augusta/daily-kennebec-journal,1880-05-28,3,http://access.newspaperarchive.com/us/maine/augusta/daily-kennebec-journal/1880/05-28/page-3?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=28&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Ames Intelligencer,us/iowa/ames/ames-intelligencer,1880-05-28,5,http://access.newspaperarchive.com/us/iowa/ames/ames-intelligencer/1880/05-28/page-5?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=28&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Postville Review,us/iowa/postville/postville-review,1880-05-29,,http://access.newspaperarchive.com/us/iowa/postville/postville-review/1880/05-29?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=29&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Indianapolis Journal,us/indiana/indianapolis/indianapolis-journal,1880-05-29,2,http://access.newspaperarchive.com/us/indiana/indianapolis/indianapolis-journal/1880/05-29/page-2?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=29&pm=5&py=1880&pep=lynching&pr=100,lynching
newspaperarchive,Stevens Point Daily Journal,us/wisconsin/stevens-point/stevens-point-daily-journal,1880-05-29,8,http://access.newspaperarchive.com/us/wisconsin/stevens-point/stevens-point-daily-journal/1880/05-29/page-8?tag=lynching&rtserp=tags/?pci=7&ndt=ex&pd=29&pm=5&py=1880&pep=lynching&pr=100,lynching
